record_date,transportation,electricity,food,total_emission,day_of_week,month,day_of_month,is_weekend,emission_lag_1,emission_lag_7,emission_lag_14,emission_rolling_7,emission_rolling_30,time_idx,dataset
2023-02-01,3140.11,4022.63,5460.36,12623.1,2,2,1,0,12608.66,12605.6,12506.82,12588.867142857143,12596.46,731,TRAIN
2023-02-02,3122.61,4020.05,5514.39,12657.05,3,2,2,0,12623.1,12553.81,12591.55,12591.367142857143,12596.65,732,TRAIN
2023-02-03,3147.08,3982.99,5455.18,12585.25,4,2,3,0,12657.05,12567.04,12535.05,12606.115714285714,12597.947666666667,733,TRAIN
2023-02-04,3108.64,4049.72,5502.0,12660.36,5,2,4,1,12585.25,12530.19,12578.32,12608.717142857142,12595.256666666666,734,TRAIN
2023-02-05,3165.33,4005.18,5459.82,12630.33,6,2,5,1,12660.36,12602.62,12619.8,12627.312857142857,12595.681333333334,735,TRAIN
2023-02-06,3168.29,4045.13,5424.79,12638.21,0,2,6,0,12630.33,12654.15,12627.35,12631.271428571428,12596.012666666667,736,TRAIN
2023-02-07,3136.85,3999.48,5386.37,12522.7,1,2,7,0,12638.21,12608.66,12561.91,12628.994285714287,12598.421,737,TRAIN
2023-02-08,3156.19,4021.27,5461.96,12639.42,2,2,8,0,12522.7,12623.1,12605.6,12616.714285714286,12593.304666666667,738,TRAIN
2023-02-09,3120.48,4008.87,5444.45,12573.8,3,2,9,0,12639.42,12657.05,12553.81,12619.045714285714,12593.948666666665,739,TRAIN
2023-02-10,3142.22,4020.25,5425.03,12587.5,4,2,10,0,12573.8,12585.25,12567.04,12607.152857142859,12593.174666666666,740,TRAIN
2023-02-11,3145.44,4022.88,5496.78,12665.1,5,2,11,1,12587.5,12660.36,12530.19,12607.474285714286,12592.203333333335,741,TRAIN
2023-02-12,3151.83,3992.69,5453.68,12598.2,6,2,12,1,12665.1,12630.33,12602.62,12608.151428571427,12591.651333333333,742,TRAIN
2023-02-13,3161.04,3965.83,5471.38,12598.25,0,2,13,0,12598.2,12638.21,12654.15,12603.56142857143,12592.562333333333,743,TRAIN
2023-02-14,3149.21,3983.85,5467.81,12600.87,1,2,14,0,12598.25,12522.7,12608.66,12597.852857142858,12594.472333333333,744,TRAIN
2023-02-15,3167.35,3993.36,5432.78,12593.49,2,2,15,0,12600.87,12639.42,12623.1,12609.02,12594.337666666666,745,TRAIN
2023-02-16,3160.47,3969.55,5426.06,12556.08,3,2,16,0,12593.49,12573.8,12657.05,12602.458571428573,12594.524,746,TRAIN
2023-02-17,3145.37,3991.13,5465.07,12601.57,4,2,17,0,12556.08,12587.5,12585.25,12599.927142857141,12595.752666666667,747,TRAIN
2023-02-18,3160.7,3996.69,5417.85,12575.24,5,2,18,1,12601.57,12665.1,12660.36,12601.937142857143,12598.911,748,TRAIN
2023-02-19,3143.8,3992.3,5384.55,12520.65,6,2,19,1,12575.24,12598.2,12630.33,12589.100000000002,12598.367333333334,749,TRAIN
2023-02-20,3140.97,4012.69,5427.82,12581.48,0,2,20,0,12520.65,12598.25,12638.21,12578.021428571428,12597.887333333334,750,TRAIN
2023-02-21,3136.77,3980.82,5453.3,12570.89,1,2,21,0,12581.48,12600.87,12522.7,12575.625714285712,12597.992666666667,751,TRAIN
2023-02-22,3150.17,3997.02,5426.54,12573.73,2,2,22,0,12570.89,12593.49,12639.42,12571.342857142856,12596.362333333334,752,TRAIN
2023-02-23,3166.96,4007.75,5470.15,12644.86,3,2,23,0,12573.73,12556.08,12573.8,12568.519999999999,12594.575,753,TRAIN
2023-02-24,3135.38,4009.89,5421.7,12566.97,4,2,24,0,12644.86,12601.57,12587.5,12581.202857142858,12597.34,754,TRAIN
2023-02-25,3145.98,4001.21,5457.39,12604.58,5,2,25,1,12566.97,12575.24,12665.1,12576.259999999998,12596.052333333333,755,TRAIN
2023-02-26,3145.01,4022.28,5447.19,12614.48,6,2,26,1,12604.58,12520.65,12598.2,12580.451428571427,12597.744666666666,756,TRAIN
2023-02-27,3157.98,4020.78,5459.27,12638.03,0,2,27,0,12614.48,12581.48,12598.25,12593.855714285713,12599.326000000001,757,TRAIN
2023-02-28,3143.05,3975.57,5450.15,12568.77,1,2,28,0,12638.03,12570.89,12600.87,12601.934285714287,12602.920666666667,758,TRAIN
2023-03-01,3130.44,4577.27,5459.88,13167.59,2,3,1,0,12568.77,12573.73,12593.49,12601.631428571429,12601.792333333335,759,TRAIN
2023-03-02,3190.96,4609.13,5432.63,13232.72,3,3,2,0,13167.59,12644.86,12556.08,12686.468571428573,12618.907,760,TRAIN
2023-03-03,3139.99,4629.49,5450.9,13220.38,4,3,3,0,13232.72,12566.97,12601.57,12770.448571428573,12639.709,761,TRAIN
2023-03-04,3163.3,4647.8,5445.99,13257.09,5,3,4,1,13220.38,12604.58,12575.24,12863.792857142858,12659.618333333334,762,TRAIN
2023-03-05,3140.52,4621.41,5481.4,13243.33,6,3,5,1,13257.09,12614.48,12520.65,12957.00857142857,12679.619666666666,763,TRAIN
2023-03-06,3121.72,4601.24,5407.84,13130.8,0,3,6,0,13243.33,12638.03,12581.48,13046.844285714284,12701.555666666665,764,TRAIN
2023-03-07,3135.85,4596.59,5470.52,13202.96,1,3,7,0,13130.8,12568.77,12570.89,13117.24,12717.237,765,TRAIN
2023-03-08,3143.2,4582.8,5447.71,13173.71,2,3,8,0,13202.96,13167.59,12573.73,13207.83857142857,12736.324666666666,766,TRAIN
2023-03-09,3154.65,4566.23,5446.01,13166.89,3,3,9,0,13173.71,13232.72,12644.86,13208.712857142857,12754.174666666666,767,TRAIN
2023-03-10,3116.76,4612.49,5470.48,13199.73,4,3,10,0,13166.89,13220.38,12566.97,13199.30857142857,12775.647666666666,768,TRAIN
2023-03-11,3135.59,4616.34,5481.47,13233.4,5,3,11,1,13199.73,13257.09,12604.58,13196.358571428571,12794.32466666667,769,TRAIN
2023-03-12,3142.16,4630.4,5441.09,13213.65,6,3,12,1,13233.4,13243.33,12614.48,13192.974285714286,12816.311333333333,770,TRAIN
2023-03-13,3190.45,4593.88,5415.73,13200.06,0,3,13,0,13213.65,13130.8,12638.03,13188.734285714285,12837.182999999999,771,TRAIN
2023-03-14,3179.98,4657.79,5403.64,13241.41,1,3,14,0,13200.06,13202.96,12568.77,13198.628571428571,12855.015000000001,772,TRAIN
2023-03-15,3111.99,4615.97,5401.8,13129.76,2,3,15,0,13241.41,13173.71,13167.59,13204.121428571429,12876.455333333333,773,TRAIN
2023-03-16,3165.1,4589.61,5382.02,13136.73,3,3,16,0,13129.76,13166.89,13232.72,13197.842857142856,12894.172333333332,774,TRAIN
2023-03-17,3129.02,4610.83,5472.5,13212.35,4,3,17,0,13136.73,13199.73,13220.38,13193.534285714284,12912.034333333333,775,TRAIN
2023-03-18,3137.32,4676.4,5411.23,13224.95,5,3,18,1,13212.35,13233.4,13257.09,13195.337142857143,12932.663,776,TRAIN
2023-03-19,3163.01,4621.26,5451.56,13235.83,6,3,19,1,13224.95,13213.65,13243.33,13194.13,12954.958666666667,777,TRAIN
2023-03-20,3138.79,4605.56,5515.46,13259.81,0,3,20,0,13235.83,13200.06,13130.8,13197.298571428571,12976.100666666665,778,TRAIN
2023-03-21,3152.78,4642.46,5466.55,13261.79,1,3,21,0,13259.81,13241.41,13202.96,13205.834285714285,12998.919666666665,779,TRAIN
2023-03-22,3151.32,4620.67,5475.35,13247.34,2,3,22,0,13261.79,13129.76,13173.71,13208.745714285715,13023.624333333333,780,TRAIN
2023-03-23,3158.32,4609.11,5430.01,13197.44,3,3,23,0,13247.34,13136.73,13166.89,13225.542857142858,13045.819666666666,781,TRAIN
2023-03-24,3168.25,4646.17,5480.06,13294.48,4,3,24,0,13197.44,13212.35,13199.73,13234.215714285716,13066.704666666665,782,TRAIN
2023-03-25,3123.64,4616.67,5459.09,13199.4,5,3,25,1,13294.48,13224.95,13233.4,13245.948571428571,13090.729666666668,783,TRAIN
2023-03-26,3169.61,4573.64,5460.35,13203.6,6,3,26,1,13199.4,13235.83,13213.65,13242.298571428573,13109.214333333333,784,TRAIN
2023-03-27,3159.21,4619.87,5449.0,13228.08,0,3,27,0,13203.6,13259.81,13200.06,13237.694285714286,13130.435333333333,785,TRAIN
2023-03-28,3155.96,4631.74,5433.07,13220.77,1,3,28,0,13228.08,13261.79,13241.41,13233.16142857143,13151.218666666666,786,TRAIN
2023-03-29,3146.98,4625.48,5448.99,13221.45,2,3,29,0,13220.77,13247.34,13129.76,13227.301428571429,13171.428333333333,787,TRAIN
2023-03-30,3157.32,4585.26,5409.38,13151.96,3,3,30,0,13221.45,13197.44,13136.73,13223.602857142858,13190.875666666667,788,TRAIN
2023-03-31,3140.84,4623.28,5460.49,13224.61,4,3,31,0,13151.96,13294.48,13212.35,13217.105714285715,13210.315333333332,789,TRAIN
2023-04-01,3157.34,4600.31,5496.79,13254.44,5,4,1,1,13224.61,13199.4,13224.95,13207.124285714288,13212.216000000002,790,TRAIN
2023-04-02,3123.4,4612.85,5466.84,13203.09,6,4,2,1,13254.44,13203.6,13235.83,13214.987142857144,13212.94,791,TRAIN
2023-04-03,3136.87,4605.66,5443.42,13185.95,0,4,3,0,13203.09,13228.08,13259.81,13214.914285714287,13212.363666666666,792,TRAIN
2023-04-04,3127.81,4636.46,5460.86,13225.13,1,4,4,0,13185.95,13220.77,13261.79,13208.895714285714,13209.992333333334,793,TRAIN
2023-04-05,3119.92,4597.43,5474.58,13191.93,2,4,5,0,13225.13,13221.45,13247.34,13209.518571428573,13209.385666666667,794,TRAIN
2023-04-06,3155.11,4653.22,5477.94,13286.27,3,4,6,0,13191.93,13151.96,13197.44,13205.301428571429,13211.423333333334,795,TRAIN
2023-04-07,3131.47,4577.08,5445.72,13154.27,4,4,7,0,13286.27,13224.61,13294.48,13224.488571428572,13214.200333333334,796,TRAIN
2023-04-08,3128.1,4634.92,5449.77,13212.79,5,4,8,1,13154.27,13254.44,13199.4,13214.44,13213.552333333333,797,TRAIN
2023-04-09,3130.29,4615.22,5432.22,13177.73,6,4,9,1,13212.79,13203.09,13203.6,13208.490000000002,13215.082333333334,798,TRAIN
2023-04-10,3149.26,4643.72,5419.6,13212.58,0,4,10,0,13177.73,13185.95,13228.08,13204.867142857142,13214.348999999998,799,TRAIN
2023-04-11,3143.35,4595.88,5445.12,13184.35,1,4,11,0,13212.58,13225.13,13220.77,13208.671428571428,13213.655,800,TRAIN
2023-04-12,3133.26,4618.59,5430.45,13182.3,2,4,12,0,13184.35,13191.93,13221.45,13202.845714285713,13212.678333333333,801,TRAIN
2023-04-13,3122.17,4641.93,5488.26,13252.36,3,4,13,0,13182.3,13286.27,13151.96,13201.470000000001,13212.086333333333,802,TRAIN
2023-04-14,3137.95,4588.2,5468.95,13195.1,4,4,14,0,13252.36,13154.27,13224.61,13196.625714285716,13212.451333333334,803,TRAIN
2023-04-15,3162.17,4626.99,5420.81,13209.97,5,4,15,1,13195.1,13212.79,13254.44,13202.45857142857,13214.629333333334,804,TRAIN
2023-04-16,3154.0,4609.09,5450.11,13213.2,6,4,16,1,13209.97,13177.73,13203.09,13202.055714285714,13217.070666666668,805,TRAIN
2023-04-17,3172.5,4592.98,5443.47,13208.95,0,4,17,0,13213.2,13212.58,13185.95,13207.122857142856,13217.098999999998,806,TRAIN
2023-04-18,3139.22,4608.63,5470.19,13218.04,1,4,18,0,13208.95,13184.35,13225.13,13206.604285714287,13216.565666666665,807,TRAIN
2023-04-19,3144.44,4587.33,5539.43,13271.2,2,4,19,0,13218.04,13182.3,13191.93,13211.417142857143,13215.972666666668,808,TRAIN
2023-04-20,3132.34,4622.04,5439.45,13193.83,3,4,20,0,13271.2,13252.36,13286.27,13224.117142857142,13216.352333333334,809,TRAIN
2023-04-21,3148.9,4619.93,5440.67,13209.5,4,4,21,0,13193.83,13195.1,13154.27,13215.755714285713,13214.087,810,TRAIN
2023-04-22,3129.05,4596.46,5472.45,13197.96,5,4,22,1,13209.5,13209.97,13212.79,13217.812857142857,13212.825666666668,811,TRAIN
2023-04-23,3159.28,4617.28,5414.17,13190.73,6,4,23,1,13197.96,13213.2,13177.73,13216.097142857145,13212.843,812,TRAIN
2023-04-24,3106.56,4622.14,5426.92,13155.62,0,4,24,0,13190.73,13208.95,13212.58,13212.887142857144,13209.384666666667,813,TRAIN
2023-04-25,3154.44,4608.58,5467.55,13230.57,1,4,25,0,13155.62,13218.04,13184.35,13205.26857142857,13207.925333333334,814,TRAIN
2023-04-26,3130.11,4625.16,5463.6,13218.87,2,4,26,0,13230.57,13271.2,13182.3,13207.058571428572,13208.824333333332,815,TRAIN
2023-04-27,3151.93,4621.87,5486.34,13260.14,3,4,27,0,13218.87,13193.83,13252.36,13199.582857142857,13208.517333333333,816,TRAIN
2023-04-28,3134.02,4626.8,5452.3,13213.12,4,4,28,0,13260.14,13209.5,13195.1,13209.055714285714,13209.829666666667,817,TRAIN
2023-04-29,3126.09,4606.59,5419.54,13152.22,5,4,29,1,13213.12,13197.96,13209.97,13209.572857142859,13209.552,818,TRAIN
2023-04-30,3142.11,4641.14,5379.05,13162.3,6,4,30,1,13152.22,13190.73,13213.2,13203.03857142857,13209.560666666666,819,TRAIN
2023-05-01,3146.17,4626.36,5468.97,13241.5,0,5,1,0,13162.3,13155.62,13208.95,13198.977142857142,13207.483666666667,820,TRAIN
2023-05-02,3109.87,4631.12,5386.62,13127.61,1,5,2,0,13241.5,13230.57,13218.04,13211.245714285715,13207.052333333333,821,TRAIN
2023-05-03,3162.31,4600.44,5415.42,13178.17,2,5,3,0,13127.61,13218.87,13271.2,13196.537142857142,13204.536333333333,822,TRAIN
2023-05-04,3154.69,4607.95,5422.15,13184.79,3,5,4,0,13178.17,13260.14,13193.83,13190.722857142857,13204.277,823,TRAIN
2023-05-05,3143.1,4602.48,5455.6,13201.18,4,5,5,0,13184.79,13213.12,13209.5,13179.958571428573,13202.932333333332,824,TRAIN
2023-05-06,3159.47,4633.21,5460.37,13253.05,5,5,6,1,13201.18,13152.22,13197.96,13178.252857142856,13203.240666666668,825,TRAIN
2023-05-07,3157.46,4604.39,5426.32,13188.17,6,5,7,1,13253.05,13162.3,13190.73,13192.657142857142,13202.133333333333,826,TRAIN
2023-05-08,3135.42,4605.36,5360.13,13100.91,0,5,8,0,13188.17,13241.5,13155.62,13196.352857142858,13203.263333333334,827,TRAIN
2023-05-09,3129.42,4614.71,5462.3,13206.43,1,5,9,0,13100.91,13127.61,13230.57,13176.268571428573,13199.534000000001,828,TRAIN
2023-05-10,3156.9,4599.96,5438.27,13195.13,2,5,10,0,13206.43,13178.17,13218.87,13187.528571428573,13200.490666666668,829,TRAIN
2023-05-11,3135.92,4667.45,5474.53,13277.9,3,5,11,0,13195.13,13184.79,13260.14,13189.951428571429,13199.909000000001,830,TRAIN
2023-05-12,3105.72,4619.49,5463.6,13188.81,4,5,12,0,13277.9,13201.18,13213.12,13203.252857142856,13203.027333333333,831,TRAIN
2023-05-13,3165.14,4607.51,5440.4,13213.05,5,5,13,1,13188.81,13253.05,13152.22,13201.485714285716,13203.244333333334,832,TRAIN
2023-05-14,3148.62,4628.89,5422.31,13199.82,6,5,14,1,13213.05,13188.17,13162.3,13195.771428571428,13201.934,833,TRAIN
2023-05-15,3144.84,4604.09,5422.99,13171.92,0,5,15,0,13199.82,13100.91,13241.5,13197.435714285715,13202.091333333334,834,TRAIN
2023-05-16,3138.1,4615.11,5433.98,13187.19,1,5,16,0,13171.92,13206.43,13127.61,13207.58,13200.822999999999,835,TRAIN
2023-05-17,3100.6,4595.13,5394.18,13089.91,2,5,17,0,13187.19,13195.13,13178.17,13204.83142857143,13199.956,836,TRAIN
2023-05-18,3128.62,4638.74,5509.47,13276.83,3,5,18,0,13089.91,13277.9,13184.79,13189.800000000001,13195.988000000001,837,TRAIN
2023-05-19,3156.0,4624.78,5443.28,13224.06,4,5,19,0,13276.83,13188.81,13201.18,13189.647142857142,13197.947666666667,838,TRAIN
2023-05-20,3132.18,4579.58,5486.98,13198.74,5,5,20,1,13224.06,13213.05,13253.05,13194.682857142858,13196.376333333335,839,TRAIN
2023-05-21,3138.99,4622.9,5488.55,13250.44,6,5,21,1,13198.74,13199.82,13188.17,13192.638571428572,13196.54,840,TRAIN
2023-05-22,3141.59,4598.4,5449.23,13189.22,0,5,22,0,13250.44,13171.92,13100.91,13199.869999999999,13197.904666666667,841,TRAIN
2023-05-23,3149.6,4618.44,5402.05,13170.09,1,5,23,0,13189.22,13187.19,13206.43,13202.341428571428,13197.613333333333,842,TRAIN
2023-05-24,3159.6,4597.19,5395.74,13152.53,2,5,24,0,13170.09,13089.91,13195.13,13199.89857142857,13196.925333333334,843,TRAIN
2023-05-25,3166.77,4620.58,5468.35,13255.7,3,5,25,0,13152.53,13276.83,13277.9,13208.844285714284,13196.822333333334,844,TRAIN
2023-05-26,3170.29,4595.47,5453.01,13218.77,4,5,26,0,13255.7,13224.06,13188.81,13205.825714285715,13197.66,845,TRAIN
2023-05-27,3146.09,4565.95,5432.96,13145.0,5,5,27,1,13218.77,13198.74,13213.05,13205.069999999998,13197.656666666668,846,TRAIN
2023-05-28,3137.87,4616.41,5439.61,13193.89,6,5,28,1,13145.0,13250.44,13199.82,13197.392857142857,13193.818666666666,847,TRAIN
2023-05-29,3151.88,4633.01,5463.82,13248.71,0,5,29,0,13193.89,13189.22,13171.92,13189.314285714285,13193.177666666666,848,TRAIN
2023-05-30,3107.26,4614.02,5446.59,13167.87,1,5,30,0,13248.71,13170.09,13187.19,13197.812857142857,13196.394,849,TRAIN
2023-05-31,3143.88,4642.63,5383.28,13169.79,2,5,31,0,13167.87,13152.53,13089.91,13197.495714285715,13196.579666666665,850,TRAIN
2023-06-01,3135.95,4029.41,5424.91,12590.27,3,6,1,0,13169.79,13255.7,13276.83,13199.96142857143,13194.189333333334,851,TRAIN
2023-06-02,3159.82,4032.99,5452.61,12645.42,4,6,2,0,12590.27,13218.77,13224.06,13104.899999999998,13176.277999999998,852,TRAIN
2023-06-03,3144.95,3980.16,5376.26,12501.37,5,6,3,1,12645.42,13145.0,13198.74,13022.992857142859,13158.519666666667,853,TRAIN
2023-06-04,3100.3,4029.85,5474.94,12605.09,6,6,4,1,12501.37,13193.89,13250.44,12931.045714285716,13135.739000000001,854,TRAIN
2023-06-05,3153.51,3974.1,5474.06,12601.67,0,6,5,0,12605.09,13248.71,13189.22,12846.93142857143,13115.869333333332,855,TRAIN
2023-06-06,3159.22,4015.43,5413.76,12588.41,1,6,6,0,12601.67,13167.87,13170.09,12754.497142857143,13094.156666666668,856,TRAIN
2023-06-07,3126.82,3987.98,5458.76,12573.56,2,6,7,0,12588.41,13169.79,13152.53,12671.717142857144,13074.164666666667,857,TRAIN
2023-06-08,3137.71,4051.68,5449.53,12638.92,3,6,8,0,12573.56,12590.27,13255.7,12586.541428571427,13056.586333333335,858,TRAIN
2023-06-09,3152.93,4034.62,5391.0,12578.55,4,6,9,0,12638.92,12645.42,13218.77,12593.491428571428,13037.669333333331,859,TRAIN
2023-06-10,3114.37,4010.74,5452.66,12577.77,5,6,10,1,12578.55,12501.37,13145.0,12583.93857142857,13017.116666666667,860,TRAIN
2023-06-11,3146.74,3994.42,5482.37,12623.53,6,6,11,1,12577.77,12605.09,13193.89,12594.852857142858,12993.779,861,TRAIN
2023-06-12,3162.49,4016.0,5421.18,12599.67,0,6,12,0,12623.53,12601.67,13248.71,12597.487142857144,12974.936333333335,862,TRAIN
2023-06-13,3125.76,3992.76,5430.95,12549.47,1,6,13,0,12599.67,12588.41,13167.87,12597.201428571429,12954.490333333333,863,TRAIN
2023-06-14,3161.11,3972.76,5394.1,12527.97,2,6,14,0,12549.47,12573.56,13169.79,12591.638571428572,12932.812,864,TRAIN
2023-06-15,3173.62,4021.95,5447.59,12643.16,3,6,15,0,12527.97,12638.92,12590.27,12585.125714285716,12911.347,865,TRAIN
2023-06-16,3135.59,4008.74,5498.62,12642.95,4,6,16,0,12643.16,12578.55,12645.42,12585.73142857143,12893.212666666666,866,TRAIN
2023-06-17,3142.47,3986.81,5420.7,12549.98,5,6,17,1,12642.95,12577.77,12501.37,12594.93142857143,12878.314,867,TRAIN
2023-06-18,3148.5,3994.77,5380.73,12524.0,6,6,18,1,12549.98,12623.53,12605.09,12590.961428571429,12854.085666666668,868,TRAIN
2023-06-19,3169.76,3988.07,5426.06,12583.89,0,6,19,0,12524.0,12599.67,12601.67,12576.742857142857,12830.750333333333,869,TRAIN
2023-06-20,3186.38,4022.72,5436.6,12645.7,1,6,20,0,12583.89,12549.47,12588.41,12574.488571428572,12810.255333333333,870,TRAIN
2023-06-21,3150.8,3964.83,5436.63,12552.26,2,6,21,0,12645.7,12527.97,12573.56,12588.235714285713,12790.097333333333,871,TRAIN
2023-06-22,3164.33,4017.87,5459.81,12642.01,3,6,22,0,12552.26,12643.16,12638.92,12591.705714285714,12768.865333333333,872,TRAIN
2023-06-23,3156.36,4014.49,5459.2,12630.05,4,6,23,0,12642.01,12642.95,12578.55,12591.541428571427,12751.262666666667,873,TRAIN
2023-06-24,3138.62,3983.81,5426.86,12549.29,5,6,24,1,12630.05,12549.98,12577.77,12589.698571428571,12733.846666666668,874,TRAIN
2023-06-25,3156.6,3995.12,5492.56,12644.28,6,6,25,1,12549.29,12524.0,12623.53,12589.6,12710.299666666666,875,TRAIN
2023-06-26,3140.5,3991.94,5453.99,12586.43,0,6,26,0,12644.28,12583.89,12599.67,12606.782857142858,12691.15,876,TRAIN
2023-06-27,3139.86,3974.32,5458.41,12572.59,1,6,27,0,12586.43,12645.7,12549.47,12607.145714285714,12672.530999999999,877,TRAIN
2023-06-28,3137.03,3995.22,5462.02,12594.27,2,6,28,0,12572.59,12552.26,12527.97,12596.701428571429,12651.821,878,TRAIN
2023-06-29,3158.45,3983.01,5478.36,12619.82,3,6,29,0,12594.27,12642.01,12643.16,12602.702857142856,12630.006333333333,879,TRAIN
2023-06-30,3196.72,4013.32,5468.4,12678.44,4,6,30,0,12619.82,12630.05,12642.95,12599.532857142858,12611.738000000001,880,TRAIN
2023-07-01,3118.75,4005.38,5404.4,12528.53,5,7,1,1,12678.44,12549.29,12549.98,12606.445714285714,12595.359666666665,881,TRAIN
2023-07-02,3139.2,3997.54,5481.4,12618.14,6,7,2,1,12528.53,12644.28,12524.0,12603.480000000001,12593.301666666668,882,TRAIN
2023-07-03,3139.42,4036.06,5437.89,12613.37,0,7,3,0,12618.14,12586.43,12583.89,12599.745714285715,12592.392333333331,883,TRAIN
2023-07-04,3161.35,3998.48,5445.19,12605.02,1,7,4,0,12613.37,12572.59,12645.7,12603.594285714285,12596.125666666665,884,TRAIN
2023-07-05,3151.35,4014.23,5448.91,12614.49,2,7,5,0,12605.02,12594.27,12552.26,12608.227142857144,12596.123333333333,885,TRAIN
2023-07-06,3153.22,4044.41,5401.39,12599.02,3,7,6,0,12614.49,12619.82,12642.01,12611.115714285714,12596.550666666666,886,TRAIN
2023-07-07,3165.77,3989.23,5489.55,12644.55,4,7,7,0,12599.02,12678.44,12630.05,12608.144285714285,12596.904333333334,887,TRAIN
2023-07-08,3143.73,4004.24,5496.65,12644.62,5,7,8,1,12644.55,12528.53,12549.29,12603.302857142859,12599.270666666667,888,TRAIN
2023-07-09,3149.52,4021.15,5402.86,12573.53,6,7,9,1,12644.62,12618.14,12644.28,12619.887142857142,12599.460666666668,889,TRAIN
2023-07-10,3149.96,3993.06,5486.14,12629.16,0,7,10,0,12573.53,12613.37,12586.43,12613.514285714287,12599.293333333333,890,TRAIN
2023-07-11,3135.61,3998.54,5477.76,12611.91,1,7,11,0,12629.16,12605.02,12572.59,12615.77,12601.006333333333,891,TRAIN
2023-07-12,3118.13,4030.25,5497.09,12645.47,2,7,12,0,12611.91,12614.49,12594.27,12616.754285714285,12600.619,892,TRAIN
2023-07-13,3158.42,4048.59,5402.56,12609.57,3,7,13,0,12645.47,12599.02,12619.82,12621.180000000002,12602.145666666667,893,TRAIN
2023-07-14,3146.65,3980.81,5423.02,12550.48,4,7,14,0,12609.57,12644.55,12678.44,12622.687142857143,12604.149000000001,894,TRAIN
2023-07-15,3155.52,3981.87,5514.16,12651.55,5,7,15,1,12550.48,12644.62,12528.53,12609.24857142857,12604.899333333333,895,TRAIN
2023-07-16,3135.62,4029.58,5393.18,12558.38,6,7,16,1,12651.55,12573.53,12618.14,12610.238571428572,12605.179000000002,896,TRAIN
2023-07-17,3133.32,3971.08,5444.4,12548.8,0,7,17,0,12558.38,12629.16,12613.37,12608.074285714287,12602.359999999999,897,TRAIN
2023-07-18,3143.66,4013.96,5401.2,12558.82,1,7,18,0,12548.8,12611.91,12605.02,12596.594285714285,12602.320666666667,898,TRAIN
2023-07-19,3145.33,4011.06,5399.57,12555.96,2,7,19,0,12558.82,12645.47,12614.49,12589.009999999998,12603.481333333331,899,TRAIN
2023-07-20,3131.0,4020.68,5434.41,12586.09,3,7,20,0,12555.96,12609.57,12599.02,12576.222857142857,12602.550333333334,900,TRAIN
2023-07-21,3096.27,3945.99,5489.77,12532.03,4,7,21,0,12586.09,12550.48,12644.55,12572.868571428571,12600.563333333334,901,TRAIN
2023-07-22,3161.44,3991.8,5423.77,12577.01,5,7,22,1,12532.03,12651.55,12644.62,12570.232857142857,12599.889,902,TRAIN
